DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,ICPSRSTI,ICPSRCTYI,ICPSRFIP,STATE,COUNTY,PID,X_CENTROID,Y_CENTROID,GISJOIN,GISJOIN2,SHAPE_AREA,SHAPE_LEN,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,cotton,corn,year,farmv_na,area,cotton_pc,ccratio
1900,Princess Anne,510,1510,40,1510,PRINCESS ANNE,40,1510,0,510,1510,1756,1750297.66882021,100731.95588111,G5101510,5101510,700784736.99,639495.742187,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,270.57449966054094,NA,NA
1900,Princess Anne,510,1510,40,1510,PRINCESS ANNE,40,1510,0,510,1510,1756,1750297.66882021,100731.95588111,G5101510,5101510,700784736.99,639495.742187,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,270.57449966054094,NA,NA
1900,Princess Anne,510,1510,40,1510,PRINCESS ANNE,40,1510,0,510,1510,1756,1750297.66882021,100731.95588111,G5101510,5101510,700784736.99,639495.742187,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,270.57449966054094,NA,NA
1900,Princess Anne,510,1510,40,1510,PRINCESS ANNE,40,1510,0,510,1510,1756,1750297.66882021,100731.95588111,G5101510,5101510,700784736.99,639495.742187,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,270.57449966054094,NA,NA
1900,Princess Anne,510,1510,40,1510,PRINCESS ANNE,40,1510,0,510,1510,1756,1750297.66882021,100731.95588111,G5101510,5101510,700784736.99,639495.742187,Virginia,11192,0,2775640,71029,47500,118529,23.417391524437058,0,56500,536980,1900,95.5605581754938,270.57449966054094,5.048248749106505,0.10521807143655257
1900,Delaware,190,0550,31,550,DELAWARE,31,550,0,190,0550,802,378395.6314528,566027.09354142,G1900550,1900550,1499714601.88,156120.948381,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,579.0430450586123,NA,NA
1900,Delaware,190,0550,31,550,DELAWARE,31,550,0,190,0550,802,378395.6314528,566027.09354142,G1900550,1900550,1499714601.88,156120.948381,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,579.0430450586123,NA,NA
1900,Delaware,190,0550,31,550,DELAWARE,31,550,0,190,0550,802,378395.6314528,566027.09354142,G1900550,1900550,1499714601.88,156120.948381,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,579.0430450586123,NA,NA
1900,Delaware,190,0550,31,550,DELAWARE,31,550,0,190,0550,802,378395.6314528,566027.09354142,G1900550,1900550,1499714601.88,156120.948381,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,579.0430450586123,NA,NA
1900,Delaware,190,0550,31,550,DELAWARE,31,550,0,190,0550,802,378395.6314528,566027.09354142,G1900550,1900550,1499714601.88,156120.948381,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,579.0430450586123,NA,NA
1900,Delaware,190,0550,31,550,DELAWARE,31,550,0,190,0550,802,378395.6314528,566027.09354142,G1900550,1900550,1499714601.88,156120.948381,Iowa,19185,0,21524763,292386,63233,355619,60.52759554467,0,0,3796720,1900,246.998082994568,579.0430450586123,0,0
1900,Dickinson,190,0590,31,590,DICKINSON,31,590,0,190,0590,804,68468.48525097,658425.95443432,G1900590,1900590,1045530109.45,131175.641416,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,403.68143213213443,NA,NA
1900,Dickinson,190,0590,31,590,DICKINSON,31,590,0,190,0590,804,68468.48525097,658425.95443432,G1900590,1900590,1045530109.45,131175.641416,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,403.68143213213443,NA,NA
1900,Dickinson,190,0590,31,590,DICKINSON,31,590,0,190,0590,804,68468.48525097,658425.95443432,G1900590,1900590,1045530109.45,131175.641416,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,403.68143213213443,NA,NA
1900,Dickinson,190,0590,31,590,DICKINSON,31,590,0,190,0590,804,68468.48525097,658425.95443432,G1900590,1900590,1045530109.45,131175.641416,Iowa,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,403.68143213213443,NA,NA
1900,Dickinson,190,0590,31,590,DICKINSON,31,590,0,190,0590,804,68468.48525097,658425.95443432,G1900590,1900590,1045530109.45,131175.641416,Iowa,7995,0,8686196,198812,23158,221970,39.132297157273506,0,0,1022170,1900,159.68918464449862,403.68143213213443,0,0
1900,Logan,405,0295,NA,NA,NA,53,830,0,405,0295,2837,-129069.12336337,-176109.99165282,G4050295,4050295,1939698748.38,197683.510229,Oklahoma Territory,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,748.9218737687565,NA,NA
1900,Logan,405,0295,NA,NA,NA,53,830,0,405,0295,2837,-129069.12336337,-176109.99165282,G4050295,4050295,1939698748.38,197683.510229,Oklahoma Territory,26563,0,7643084,254899,209875,464774,16.444732278483738,0,2614500,1587730,1900,67.10686772856711,748.9218737687565,98.42638256221059,1.6466905582183369
1900,Denton,480,1210,49,1210,DENTON,49,1210,0,480,1210,957,-103474.97422224,-480086.7768023,G4801210,4801210,2480929935.69,199463.910565,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,957.8924034867481,NA,NA
1900,Denton,480,1210,49,1210,DENTON,49,1210,0,480,1210,957,-103474.97422224,-480086.7768023,G4801210,4801210,2480929935.69,199463.910565,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,957.8924034867481,NA,NA
1900,Denton,480,1210,49,1210,DENTON,49,1210,0,480,1210,957,-103474.97422224,-480086.7768023,G4801210,4801210,2480929935.69,199463.910565,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,957.8924034867481,NA,NA
1900,Denton,480,1210,49,1210,DENTON,49,1210,0,480,1210,957,-103474.97422224,-480086.7768023,G4801210,4801210,2480929935.69,199463.910565,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,957.8924034867481,NA,NA
1900,Denton,480,1210,49,1210,DENTON,49,1210,0,480,1210,957,-103474.97422224,-480086.7768023,G4801210,4801210,2480929935.69,199463.910565,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,957.8924034867481,NA,NA
1900,Denton,480,1210,49,1210,DENTON,49,1210,0,480,1210,957,-103474.97422224,-480086.7768023,G4801210,4801210,2480929935.69,199463.910565,Texas,28318,0,13000367,286189,242279,528468,24.60010256060916,0,8873000,1900740,1900,100.38690814103036,957.8924034867481,313.33427501942225,4.66818186601008
1900,Fall River,460,0470,37,470,FALL RIVER,37,470,0,460,0470,661,-607654.86795413,666735.07861361,G4600470,4600470,4530235984.48,276703.978924,South Dakota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1749.1338925413058,NA,NA
1900,Fall River,460,0470,37,470,FALL RIVER,37,470,0,460,0470,661,-607654.86795413,666735.07861361,G4600470,4600470,4530235984.48,276703.978924,South Dakota,3541,0,1458917,18705,118296,137001,10.648951467507537,0,0,23180,1900,43.45572585045752,1749.1338925413058,0,0
1900,Hartley,480,2050,49,2050,HARTLEY,49,2050,0,480,2050,2004,-590666.30905229,-165424.95764241,G4802050,4802050,3789673019.85,253638.687982,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1463.2009333239757,NA,NA
1900,Hartley,480,2050,49,2050,HARTLEY,49,2050,0,480,2050,2004,-590666.30905229,-165424.95764241,G4802050,4802050,3789673019.85,253638.687982,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,1463.2009333239757,NA,NA
1900,Hartley,480,2050,49,2050,HARTLEY,49,2050,0,480,2050,2004,-590666.30905229,-165424.95764241,G4802050,4802050,3789673019.85,253638.687982,Texas,377,0,9766537,2641,3243694,3246335,3.0084809485157877,0,0,0,1900,12.276863475613728,1463.2009333239757,0,NA
1900,Lyman,460,0850,37,850,LYMAN,37,850,0,460,0850,674,-333418.164844,726860.53871301,G4600850,4600850,6741354111.13,607009.142076,South Dakota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,2602.8513741439533,NA,NA
1900,Lyman,460,0850,37,850,LYMAN,37,850,0,460,0850,674,-333418.164844,726860.53871301,G4600850,4600850,6741354111.13,607009.142076,South Dakota,2632,0,1581580,21250,40903,62153,25.446559297218155,0,0,7120,1900,103.84108783210964,2602.8513741439533,0,0
1900,Hubbard,270,0570,33,570,HUBBARD,33,570,0,270,0570,1969,82642.18602114,1073336.52470874,G2700570,2700570,2588358253.51,214553.677096,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,999.370708891015,NA,NA
1900,Hubbard,270,0570,33,570,HUBBARD,33,570,0,270,0570,1969,82642.18602114,1073336.52470874,G2700570,2700570,2588358253.51,214553.677096,Minnesota,6578,0,1017404,29509,69634,99143,10.261985213277791,0,0,42400,1900,41.87661268532614,999.370708891015,0,0
1900,Lincoln,270,0810,33,810,LINCOLN,33,810,0,270,0810,1978,-21212.50591976,773532.924348,G2700810,2700810,1420429905.03,155995.665776,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,548.4310524614725,NA,NA
1900,Lincoln,270,0810,33,810,LINCOLN,33,810,0,270,0810,1978,-21212.50591976,773532.924348,G2700810,2700810,1420429905.03,155995.665776,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,548.4310524614725,NA,NA
1900,Lincoln,270,0810,33,810,LINCOLN,33,810,0,270,0810,1978,-21212.50591976,773532.924348,G2700810,2700810,1420429905.03,155995.665776,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,548.4310524614725,NA,NA
1900,Lincoln,270,0810,33,810,LINCOLN,33,810,0,270,0810,1978,-21212.50591976,773532.924348,G2700810,2700810,1420429905.03,155995.665776,Minnesota,8966,0,7677345,237636,62638,300274,25.56779807775565,0,0,415790,1900,104.335833181035,548.4310524614725,0,0
1900,Johnson,200,0910,32,910,JOHNSON,32,910,0,200,0910,383,101198.99964616,155725.35616115,G2000910,2000910,1243572268.28,151776.086823,Kansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,480.1459371487231,NA,NA
1900,Johnson,200,0910,32,910,JOHNSON,32,910,0,200,0910,383,101198.99964616,155725.35616115,G2000910,2000910,1243572268.28,151776.086823,Kansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,480.1459371487231,NA,NA
1900,Johnson,200,0910,32,910,JOHNSON,32,910,0,200,0910,383,101198.99964616,155725.35616115,G2000910,2000910,1243572268.28,151776.086823,Kansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,480.1459371487231,NA,NA
1900,Johnson,200,0910,32,910,JOHNSON,32,910,0,200,0910,383,101198.99964616,155725.35616115,G2000910,2000910,1243572268.28,151776.086823,Kansas,18104,0,15641430,252098,41212,293310,53.327298762401554,0,0,2902920,1900,217.61546030472823,480.1459371487231,0,0
1900,Prentiss,280,1170,46,1170,PRENTISS,46,1170,0,280,1170,1425,679718.63820417,-295924.44783239,G2801170,2801170,1083252538.96,139255.959531,Mississippi,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,418.2461435933002,NA,NA
1900,Prentiss,280,1170,46,1170,PRENTISS,46,1170,0,280,1170,1425,679718.63820417,-295924.44783239,G2801170,2801170,1083252538.96,139255.959531,Mississippi,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,418.2461435933002,NA,NA
1900,Prentiss,280,1170,46,1170,PRENTISS,46,1170,0,280,1170,1425,679718.63820417,-295924.44783239,G2801170,2801170,1083252538.96,139255.959531,Mississippi,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,418.2461435933002,NA,NA
1900,Prentiss,280,1170,46,1170,PRENTISS,46,1170,0,280,1170,1425,679718.63820417,-295924.44783239,G2801170,2801170,1083252538.96,139255.959531,Mississippi,15788,0,1832790,74436,147800,222236,8.247043683291636,0,4480000,628180,1900,33.65413679190618,418.2461435933002,283.7598175829744,7.1317138399821705
1900,Franklin,220,0410,45,410,FRANKLIN,45,410,0,220,0410,60,406025.37714627,-590928.30882857,G2200410,2200410,1645782056.68,296195.530289,Louisiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,635.4400046570098,NA,NA
1900,Franklin,220,0410,45,410,FRANKLIN,45,410,0,220,0410,60,406025.37714627,-590928.30882857,G2200410,2200410,1645782056.68,296195.530289,Louisiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,635.4400046570098,NA,NA
1900,Franklin,220,0410,45,410,FRANKLIN,45,410,0,220,0410,60,406025.37714627,-590928.30882857,G2200410,2200410,1645782056.68,296195.530289,Louisiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,635.4400046570098,NA,NA
1900,Franklin,220,0410,45,410,FRANKLIN,45,410,0,220,0410,60,406025.37714627,-590928.30882857,G2200410,2200410,1645782056.68,296195.530289,Louisiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,635.4400046570098,NA,NA
1900,Franklin,220,0410,45,410,FRANKLIN,45,410,0,220,0410,60,406025.37714627,-590928.30882857,G2200410,2200410,1645782056.68,296195.530289,Louisiana,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,635.4400046570098,NA,NA
1900,Franklin,220,0410,45,410,FRANKLIN,45,410,0,220,0410,60,406025.37714627,-590928.30882857,G2200410,2200410,1645782056.68,296195.530289,Louisiana,8890,0,1469621,43950,109534,153484,9.575076229444111,0,3754500,196950,1900,39.07350774332574,635.4400046570098,422.32845894263215,19.063214013709064
1900,Dodge,130,0910,44,910,DODGE,44,910,0,130,0910,411,1200470.10656174,-514660.63896983,G1300910,1300910,1303219836.05,207568.249957,Georgia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,503.1759918195146,NA,NA
1900,Dodge,130,0910,44,910,DODGE,44,910,0,130,0910,411,1200470.10656174,-514660.63896983,G1300910,1300910,1303219836.05,207568.249957,Georgia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,503.1759918195146,NA,NA
1900,Dodge,130,0910,44,910,DODGE,44,910,0,130,0910,411,1200470.10656174,-514660.63896983,G1300910,1300910,1303219836.05,207568.249957,Georgia,13975,0,1744591,81414,154094,235508,7.40777807972553,0,5126500,274210,1900,30.229302328572512,503.1759918195146,366.8336314847943,18.69552532730389
1900,Minnehaha,460,0990,37,990,MINNEHAHA,37,990,0,460,0990,2161,-63546.45806867,691448.79077871,G4600990,4600990,2107406182.42,186488.23169,South Dakota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,813.6740760636156,NA,NA
1900,Minnehaha,460,0990,37,990,MINNEHAHA,37,990,0,460,0990,2161,-63546.45806867,691448.79077871,G4600990,4600990,2107406182.42,186488.23169,South Dakota,23926,0,15074584,420470,70949,491419,30.6756230426581,0,0,2006360,1900,125.17959813237212,813.6740760636156,0,0
1900,Shenandoah,510,1710,40,1710,SHENANDOAH,40,1710,0,510,1710,1764,1489995.94354826,289268.33989279,G5101710,5101710,1327437048.74,202018.974798,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,512.5263099142181,NA,NA
1900,Shenandoah,510,1710,40,1710,SHENANDOAH,40,1710,0,510,1710,1764,1489995.94354826,289268.33989279,G5101710,5101710,1327437048.74,202018.974798,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,512.5263099142181,NA,NA
1900,Shenandoah,510,1710,40,1710,SHENANDOAH,40,1710,0,510,1710,1764,1489995.94354826,289268.33989279,G5101710,5101710,1327437048.74,202018.974798,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,512.5263099142181,NA,NA
1900,Shenandoah,510,1710,40,1710,SHENANDOAH,40,1710,0,510,1710,1764,1489995.94354826,289268.33989279,G5101710,5101710,1327437048.74,202018.974798,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,512.5263099142181,NA,NA
1900,Shenandoah,510,1710,40,1710,SHENANDOAH,40,1710,0,510,1710,1764,1489995.94354826,289268.33989279,G5101710,5101710,1327437048.74,202018.974798,Virginia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,512.5263099142181,NA,NA
1900,Shenandoah,510,1710,40,1710,SHENANDOAH,40,1710,0,510,1710,1764,1489995.94354826,289268.33989279,G5101710,5101710,1327437048.74,202018.974798,Virginia,20253,0,7546952,140837,93858,234695,32.156424295362065,0,0,475500,1900,131.2223802290755,512.5263099142181,0,0
1900,Granite,300,0390,64,390,GRANITE,64,390,0,300,0390,2059,-1337257.5780175,1117516.36837748,G3000390,3000390,4445469050.47,357609.886649,Montana,4328,0,1272959,26272,39492,65764,19.356471625813516,0,0,0,1900,78.98895275934514,1716.4051963427742,0,NA
1900,Elk,420,0470,14,470,ELK,14,470,0,420,0470,1189,1431161.31674348,570823.15455404,G4200470,4200470,2155462227.45,241691.128518,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,832.2286187831186,NA,NA
1900,Elk,420,0470,14,470,ELK,14,470,0,420,0470,1189,1431161.31674348,570823.15455404,G4200470,4200470,2155462227.45,241691.128518,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,832.2286187831186,NA,NA
1900,Elk,420,0470,14,470,ELK,14,470,0,420,0470,1189,1431161.31674348,570823.15455404,G4200470,4200470,2155462227.45,241691.128518,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,832.2286187831186,NA,NA
1900,Elk,420,0470,14,470,ELK,14,470,0,420,0470,1189,1431161.31674348,570823.15455404,G4200470,4200470,2155462227.45,241691.128518,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,832.2286187831186,NA,NA
1900,Elk,420,0470,14,470,ELK,14,470,0,420,0470,1189,1431161.31674348,570823.15455404,G4200470,4200470,2155462227.45,241691.128518,Pennsylvania,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,832.2286187831186,NA,NA
1900,Elk,420,0470,14,470,ELK,14,470,0,420,0470,1189,1431161.31674348,570823.15455404,G4200470,4200470,2155462227.45,241691.128518,Pennsylvania,32903,0,2847602,35040,45994,81034,35.14082977515611,0,0,34400,1900,143.40099769693103,832.2286187831186,0,0
1900,Stark,390,1510,24,1510,STARK,24,1510,0,390,1510,2196,1219491.85438366,465437.10625869,G3901510,3901510,1504545264.08,175457.974649,Ohio,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,580.9081741614636,NA,NA
1900,Stark,390,1510,24,1510,STARK,24,1510,0,390,1510,2196,1219491.85438366,465437.10625869,G3901510,3901510,1504545264.08,175457.974649,Ohio,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,580.9081741614636,NA,NA
1900,Stark,390,1510,24,1510,STARK,24,1510,0,390,1510,2196,1219491.85438366,465437.10625869,G3901510,3901510,1504545264.08,175457.974649,Ohio,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,580.9081741614636,NA,NA
1900,Stark,390,1510,24,1510,STARK,24,1510,0,390,1510,2196,1219491.85438366,465437.10625869,G3901510,3901510,1504545264.08,175457.974649,Ohio,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,580.9081741614636,NA,NA
1900,Stark,390,1510,24,1510,STARK,24,1510,0,390,1510,2196,1219491.85438366,465437.10625869,G3901510,3901510,1504545264.08,175457.974649,Ohio,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,580.9081741614636,NA,NA
1900,Stark,390,1510,24,1510,STARK,24,1510,0,390,1510,2196,1219491.85438366,465437.10625869,G3901510,3901510,1504545264.08,175457.974649,Ohio,94747,0,22506723,281064,61226,342290,65.7533757924567,0,0,1454180,1900,268.32319415649414,580.9081741614636,0,0
1900,Montague,480,3370,49,3370,MONTAGUE,49,3370,0,480,3370,1504,-158792.35642949,-426622.09937919,G4803370,4803370,2430569239.93,221638.239417,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,938.4480301455901,NA,NA
1900,Montague,480,3370,49,3370,MONTAGUE,49,3370,0,480,3370,1504,-158792.35642949,-426622.09937919,G4803370,4803370,2430569239.93,221638.239417,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,938.4480301455901,NA,NA
1900,Montague,480,3370,49,3370,MONTAGUE,49,3370,0,480,3370,1504,-158792.35642949,-426622.09937919,G4803370,4803370,2430569239.93,221638.239417,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,938.4480301455901,NA,NA
1900,Montague,480,3370,49,3370,MONTAGUE,49,3370,0,480,3370,1504,-158792.35642949,-426622.09937919,G4803370,4803370,2430569239.93,221638.239417,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,938.4480301455901,NA,NA
1900,Montague,480,3370,49,3370,MONTAGUE,49,3370,0,480,3370,1504,-158792.35642949,-426622.09937919,G4803370,4803370,2430569239.93,221638.239417,Texas,24800,0,6600368,210634,309695,520329,12.684989689215861,0,7908500,1503180,1900,51.76429210259753,938.4480301455901,318.89112903225805,5.261179632512407
1900,Walworth,460,1290,37,1290,WALWORTH,37,1290,0,460,1290,689,-315333.47231979,893429.71792507,G4601290,4601290,1927480513.38,190453.826907,South Dakota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,744.2043868610656,NA,NA
1900,Walworth,460,1290,37,1290,WALWORTH,37,1290,0,460,1290,689,-315333.47231979,893429.71792507,G4601290,4601290,1927480513.38,190453.826907,South Dakota,3839,0,2803538,188350,148650,337000,8.319103857566766,0,0,101740,1900,33.94819646412753,744.2043868610656,0,0
1900,"Kiowa, Comanche, And Apache Indian Reservations",405,9035,NA,NA,NA,53,8030,0,405,9035,2840,-236479.41845312,-318183.81426743,G4059035,4059035,11997725468.4,733992.337154,Oklahoma Territory,4968,0,15196363,21763,2578913,2600676,5.843235758702737,0,3500,396740,1900,23.84479373246769,4632.347701549873,0.7045088566827697,0.008821898472551293
1900,Shackelford,480,4170,49,4170,SHACKELFORD,49,4170,0,480,4170,1537,-312464.18759906,-527445.24136772,G4804170,4804170,2371258209.75,194872.362848,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,915.5479133647452,NA,NA
1900,Shackelford,480,4170,49,4170,SHACKELFORD,49,4170,0,480,4170,1537,-312464.18759906,-527445.24136772,G4804170,4804170,2371258209.75,194872.362848,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,915.5479133647452,NA,NA
1900,Shackelford,480,4170,49,4170,SHACKELFORD,49,4170,0,480,4170,1537,-312464.18759906,-527445.24136772,G4804170,4804170,2371258209.75,194872.362848,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,915.5479133647452,NA,NA
1900,Shackelford,480,4170,49,4170,SHACKELFORD,49,4170,0,480,4170,1537,-312464.18759906,-527445.24136772,G4804170,4804170,2371258209.75,194872.362848,Texas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,915.5479133647452,NA,NA
1900,Shackelford,480,4170,49,4170,SHACKELFORD,49,4170,0,480,4170,1537,-312464.18759906,-527445.24136772,G4804170,4804170,2371258209.75,194872.362848,Texas,2461,0,4127190,34710,642810,677520,6.091613531703861,0,306500,73870,1900,24.858361729637863,915.5479133647452,124.54286875253962,4.149180993637471
1900,Scott,270,1390,33,1390,SCOTT,33,1390,0,270,1390,1591,195018.41740894,802319.79969498,G2701390,2701390,954552037.198,174488.656669,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,368.5546020510496,NA,NA
1900,Scott,270,1390,33,1390,SCOTT,33,1390,0,270,1390,1591,195018.41740894,802319.79969498,G2701390,2701390,954552037.198,174488.656669,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,368.5546020510496,NA,NA
1900,Scott,270,1390,33,1390,SCOTT,33,1390,0,270,1390,1591,195018.41740894,802319.79969498,G2701390,2701390,954552037.198,174488.656669,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,368.5546020510496,NA,NA
1900,Scott,270,1390,33,1390,SCOTT,33,1390,0,270,1390,1591,195018.41740894,802319.79969498,G2701390,2701390,954552037.198,174488.656669,Minnesota,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,368.5546020510496,NA,NA
1900,Scott,270,1390,33,1390,SCOTT,33,1390,0,270,1390,1591,195018.41740894,802319.79969498,G2701390,2701390,954552037.198,174488.656669,Minnesota,15147,0,8738720,123320,90934,214254,40.786729769339196,0,0,666670,1900,166.44051319053906,368.5546020510496,0,0
1900,Anderson,470,0010,54,10,ANDERSON,54,10,0,470,0010,694,1049408.02597869,-89490.65591543,G4700010,4700010,915744612.247,193207.928243,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,353.57097150805066,NA,NA
1900,Anderson,470,0010,54,10,ANDERSON,54,10,0,470,0010,694,1049408.02597869,-89490.65591543,G4700010,4700010,915744612.247,193207.928243,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,353.57097150805066,NA,NA
1900,Anderson,470,0010,54,10,ANDERSON,54,10,0,470,0010,694,1049408.02597869,-89490.65591543,G4700010,4700010,915744612.247,193207.928243,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,353.57097150805066,NA,NA
1900,Anderson,470,0010,54,10,ANDERSON,54,10,0,470,0010,694,1049408.02597869,-89490.65591543,G4700010,4700010,915744612.247,193207.928243,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,353.57097150805066,NA,NA
1900,Anderson,470,0010,54,10,ANDERSON,54,10,0,470,0010,694,1049408.02597869,-89490.65591543,G4700010,4700010,915744612.247,193207.928243,Tennessee,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,353.57097150805066,NA,NA
1900,Anderson,470,0010,54,10,ANDERSON,54,10,0,470,0010,694,1049408.02597869,-89490.65591543,G4700010,4700010,915744612.247,193207.928243,Tennessee,17634,0,2231358,70295,109996,180291,12.376424779939098,0,1000,379380,1900,50.50511535214317,353.57097150805066,0.05670863105364637,0.002635879593020191
1900,Sedgwick,080,1150,62,1150,SEDGWICK,62,1150,0,080,1150,2559,-530553.03720524,396042.13116311,G0801150,0801150,1423442894.33,157126.830759,Colorado,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,549.5943741340187,NA,NA
1900,Sedgwick,080,1150,62,1150,SEDGWICK,62,1150,0,080,1150,2559,-530553.03720524,396042.13116311,G0801150,0801150,1423442894.33,157126.830759,Colorado,971,0,727375,9209,41805,51014,14.25834084761046,0,0,25530,1900,58.1847473759934,549.5943741340187,0,0
1900,Lawrence,050,0750,42,750,LAWRENCE,42,750,0,050,0750,130,436667.70757902,-152149.18692611,G0500750,0500750,1536675552.19,208487.051348,Arkansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,593.3137477569347,NA,NA
1900,Lawrence,050,0750,42,750,LAWRENCE,42,750,0,050,0750,130,436667.70757902,-152149.18692611,G0500750,0500750,1536675552.19,208487.051348,Arkansas,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,593.3137477569347,NA,NA
